created_at,text
2017-11-10 02:00:00,Any pic you share in a text or online could end up being seen by more than one person: https://t.co/xwaQIr1he6 @onlinebullying #OnlineSafety
2017-11-10 01:59:53,RT @Office: See how Resume Assistant in Microsoft Word can help you craft your best resume yet (now rolling out to Office Insiders): https:…
2017-11-10 01:59:11,"RT @MSTheater: Don't miss @BTS_twt performing here at the @AMAs here on November 19th!

Tickets: https://t.co/bUOpy3VPya https://t.co/fc1Il…"
2017-11-10 01:58:22,RT @MSTheater: Only a few tickets remain!! Don't miss @Pink &amp; all your other favorite artists perform LIVE at Microsoft Theater on November…
2017-11-10 01:58:18,msftsecurity: Thrive in the #GDPR era and accelerate your journey to compliance! Join our webinar 11/16 to learn h… https://t.co/qP6OHGEv8Z
2017-11-10 01:58:17,msftsecurity: Read the 4-point action plan for proactive #security that will have real impact on your level of pro… https://t.co/cRjeqh7HuG
2017-11-10 01:57:53,@cleanycloth How interesting! Have you shared these occurrences on our Feedback Hub yet? https://t.co/yDd4CgAkhY
2017-11-10 01:57:42,RT @surface: The new Surface Book 2 delivers up to 17 hours of battery life and is 4 times more powerful than before. Get yours: https://t.…
2017-11-10 01:57:24,RT @MSCloud: Via @CNBC: Microsoft #Azure is growing faster than #AWS &amp; big brands are behind the expansion. Read: https://t.co/p3GalESjhJ
2017-11-10 01:57:01,Making #apps more intelligent w/ #AzureCognitiveServices. Join this webinar &amp; make #AI easier… https://t.co/N1nLf9EBJY
2017-11-10 01:56:26,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:56:23,"RT @VisualStudio: Explore the possibilities of a single C# codebase w/ a #mobile #DevOps guide. Spend more time coding, download now: https…"
2017-11-10 01:56:15,RT @MicrosoftEDU: The #MSFTEduChat TweetMeet w/ @skypeclassroom experts will share how to prep for #Skypeathon on Nov 28-29 &amp; connect Ss. h…
2017-11-10 01:56:01,RT @VisualStudio: So you want to modernize your existing #dotNET apps to take advantage of #Windows Containers &amp; #Azure? Here you go: https…
2017-11-10 01:56:00,"@irocubabe Hi. Is everything working on your end now? If not, reach out to us. If yes, we would love to hear from y… https://t.co/9NeD4b2oY6"
2017-11-10 01:55:41,RT @Windows: 🌟 Brighten up your #Windows10 desktop with this 12-image set of lighthouses under gorgeous night skies. Get it here: https://t…
2017-11-10 01:55:37,RT @msdev: Join industry experts for live technical demos focused on building apps of the future. https://t.co/hRXlc5m8Ij
2017-11-10 01:54:48,"RT @SwiftKey: Today we're announcing Photo Themes, a new feature that lets you personalize your SwiftKey by putting any image you want as t…"
2017-11-10 01:54:35,RT @Azure: Announcing automatic #OS upgrades for #Azure #VM scale sets! Learn more: https://t.co/pHy0MBLUOr
2017-11-10 01:54:25,RT @Microsoft: .@SatyaNadella shares how fatherhood impacts his role as our CEO. #HitRefresh https://t.co/XqwhVF6KuX https://t.co/bW2oL64eLb
2017-11-10 01:54:23,"RT @Azure: Learn how to prepare data, and build + deploy models with our quickstarts and tutorials on #Azure #MachineLearning: https://t.co…"
2017-11-10 01:54:15,RT @MSTheater: Only a few tickets remain!! Don't miss @Pink &amp; all your other favorite artists perform LIVE at Microsoft Theater on November…
2017-11-10 01:54:08,msftsecurity: Thrive in the #GDPR era and accelerate your journey to compliance! Join our webinar 11/16 to learn h… https://t.co/2OtxNWKPjk
2017-11-10 01:53:58,"RT @MSCloud: Learn about #SQLServer 2017 and how it is superior to Oracle as a database management platform:
https://t.co/p8NZl4vAVw https:…"
2017-11-10 01:53:24,@ItzOnlyAnimalYT Hi! We'd like to hear from you. Help us improve our support by clicking this link:… https://t.co/hGvJdUvYRl
2017-11-10 01:53:01,"RT @StockTwits: IT'S PURE ELECTRICITY IN TECH RIGHT NOW

$MSFT all-time highs
$GOOGL all-time highs
$QQQ all-time highs
$FB all-time highs…"
2017-11-10 01:52:45,RT @VisualStudio: Want to set up #VisualStudio @Code to use the Docker extension w/ Bash for Windows as a terminal shell? Here's how: https…
2017-11-10 01:50:52,"RT @rimisback: On a day that NVIDIA has had a killer ER, it is great to get confirmation about using BlackBerry QNX Embedded OS.... $NVDA $…"
2017-11-10 01:50:30,"RT @rimisback: On a day that NVIDIA has had a killer ER, it is great to get confirmation about using BlackBerry QNX Embedded OS.... $NVDA $…"
2017-11-10 01:48:50,Thank you @MandaCierra !!!!! #ShareEvent #MSFT https://t.co/UldxGa8Btx
2017-11-10 01:48:27,"RT @Azure: Learn how to prepare data, and build + deploy models with our quickstarts and tutorials on #Azure #MachineLearning: https://t.co…"
2017-11-10 01:47:49,"RT @Azure: Learn how to prepare data, and build + deploy models with our quickstarts and tutorials on #Azure #MachineLearning: https://t.co…"
2017-11-10 01:47:25,"RT @Azure: Learn how to prepare data, and build + deploy models with our quickstarts and tutorials on #Azure #MachineLearning: https://t.co…"
